"decimalLongitude","decimalLatitude","rep3"
-87.460987,20.19276,259
-89.916822,21.216265,257
-87.42939,20.215233,258
-89.638887,21.028874,257
-86.963,20.495,261
-89.769287,20.357503,263
-87.3226,20.3884,259
-87.3159,20.396,259
-87.0261,20.3375,261
-87.0255,20.381,260
-87.0184,20.3076,261
-87.0886,20.5516,259
-87.0225,20.3406,261
-87.31,20.3849,259
-87.0886,20.5516,259
-87.0886,20.5516,259
-86.7402,21.2095,255
-87.0895,20.5683,259
-87.0184,20.3076,261
-87.0271,20.3625,261
-87.0115,20.4363,261
-87.0286,20.3405,261
-87.9237,18.0488,266
-87.2344,20.484,259
-87.0261,20.3375,261
-87.3,20.3833,259
-87.0886,20.5516,259
-87.2391,20.4795,259
-86.9489,20.5101,260
-86.9992,20.441,261
-87.0886,20.5516,259
-87.0255,20.3963,260
-87.2344,20.484,259
-87.0261,20.3375,261
-87.0271,20.3437,261
-86.9031,20.5769,261
-87.3,20.3833,259
-87.0264,20.3181,261
-87.0184,20.3076,261
-87.0225,20.3406,261
-86.8459,21.159,255
-87.0886,20.5516,259
-87.0886,20.5516,259
-87.0895,20.5683,259
-86.9081,20.431,261
-87.0271,20.3437,261
-87.0184,20.3076,261
-87.0903,20.5581,259
-87.0886,20.5516,259
-86.8943,20.5685,261
-86.9081,20.431,261
-87.0225,20.3406,261
-87.2215,20.4827,259
-87.0798,20.6285,258
-87.0886,20.5516,259
-87.1066,20.5817,259
-86.9489,20.5101,260
-87.2268,20.4865,259
-87.3108,20.3899,259
-87.0261,20.3375,261
-87.3226,20.3884,259
-87.0886,20.5516,259
-87.0271,20.3437,261
-87.0225,20.3406,261
-87.0255,20.3123,261
-87.0188,20.409,260
-87.0188,20.409,260
-86.9987,20.4497,261
-87.0272,20.3377,261
-87.0255,20.381,260
-87.0254,20.6306,259
-87.0255,20.381,260
-87.1109,20.5515,259
-86.9081,20.431,261
-87.9237,18.0488,266
-87.9237,18.0488,266
-87.0291,20.3694,261
-86.8459,21.159,255
-87.9237,18.0488,266
-86.7518,21.1446,256
-87.0291,20.3694,261
-87.1109,20.5515,259
-87.0798,20.6285,258
-87.3113,20.3884,259
-87.9237,18.0488,266
-86.9081,20.431,261
-87.0179,20.419,261
-87.1066,20.5817,259
-87.1109,20.5515,259
-87.0042,20.4432,261
-87.0255,20.3123,261
-86.9987,20.4497,261
-87.9154,18.0171,266
-87.0264,20.3181,261
-87.3113,20.3884,259
-87.0073,20.4341,261
-87.1109,20.5515,259
-87.0886,20.5516,259
-87.0255,20.381,260
-87.0255,20.381,260
-87.0886,20.5516,259
-86.9081,20.431,261
-87.0886,20.5516,259
-87.0184,20.3076,261
-87.0895,20.5683,259
-87.0042,20.4432,261
-87.2215,20.4827,259
-86.9081,20.431,261
-87.0271,20.3437,261
-86.9965,20.4609,261
-87.31,20.3849,259
-90.0304,21.1658,258
-86.9081,20.431,261
-86.9031,20.5769,261
-87.0886,20.5516,259
-87.1109,20.5515,259
-86.8506,21.1469,255
-87.0225,20.3406,261
-86.9489,20.5101,260
-87.0115,20.4363,261
-87.0886,20.5516,259
-87.9237,18.0488,266
-87.0286,20.3405,261
-87.4313,20.1462,259
-87.5,19.5,261
-90.5,19.5,259
-87.5,21.5,252
-87.5,20.5,256
-88.5,21.5,256
-88.558044,20.682257,258
-87.429222,20.214804,258
-86.922142,20.54641,261
-89.13,18.85,254
-90.8099029831826,18.6106791912578,260
-86.7498117681415,21.2605660225825,255
-90.7332359969525,19.3173131713949,258
-90.7332359969525,19.3173131713949,258
-90.7332359969525,19.3173131713949,258
-88.5884658933057,20.6986435324331,259
-90.7599036187897,19.3106464192983,258
-86.7198109322606,21.2105683163216,255
-88.5884658933057,20.6986435324331,259
-86.9164837336449,20.3339375649558,261
-90.7332359969525,19.3173131713949,258
-86.8498139648547,21.1605703014392,255
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.8164802107079,21.183902321723,255
-86.8164802107079,21.183902321723,255
-90.053288,21.154678,259
-90.053288,21.154678,259
-90.7299028995538,19.3106464902752,258
-86.8998137258455,20.5105995451429,261
-87.5831609821755,20.8505827712232,253
-90.7332359969525,19.3173131713949,258
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5498538854775,20.6672590360164,258
-90.7332359969525,19.3173131713949,258
-90.7599036187897,19.3106464192983,258
-90.7599036187897,19.3106464192983,258
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.053288,21.154678,259
-86.9164837336449,20.3339375649558,261
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.6798571281795,20.7105867955443,259
-88.5884658933057,20.6986435324331,259
-87.5198297059191,20.9605779445856,252
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.71656868154,18.9673295955544,261
-90.71656868154,18.9673295955544,261
-88.1665128627703,21.183899592245,254
-90.71656868154,18.9673295955544,261
-88.1665128627703,21.183899592245,254
-88.1665128627703,21.183899592245,254
-90.2665600527715,18.6340093639977,260
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-88.8998640980908,21.3838861068917,258
-86.9798169737526,21.1005727356155,254
-88.1398460182612,21.5205516502559,254
-88.1498464511192,21.6005480841936,254
-88.8998640980908,21.3838861068917,258
-90.3998990093699,20.8505766191894,264
-88.869862870313,21.1805652430949,259
-88.9498653007134,21.3805561465764,257
-89.5898800848155,21.1005672364551,256
-89.7665524803637,20.3672699837931,263
-87.9598373561178,19.6906350203043,259
-88.2198442898975,19.9806210855911,259
-90.0332209777444,21.1672332472885,258
-89.359874649029,21.1505655106778,256
-87.8798379593319,20.7705857733074,253
-88.869862870313,21.1805652430949,259
-89.3698745128131,21.0005722136091,258
-87.8798357145513,19.8106296384211,259
-87.2098212204949,20.5205984724231,258
-87.7998340710581,19.9306242700465,259
-89.9698827219776,18.540684468512,254
-88.1665168155031,21.5838787875837,254
-87.6664990681611,20.4506007291348,256
-90.4998986362823,19.7906247526464,262
-90.4998986362823,19.7906247526464,262
-90.4998986362823,19.7906247526464,262
-87.3998277216002,21.3605602773387,251
-87.0298172852425,20.700590664157,258
-88.1698461735048,21.280562266163,254
-86.8164802107079,21.183902321723,255
-86.9398142433756,20.3106085844691,261
-87.5198297059191,20.9605779445856,252
-88.5884658933057,20.6986435324331,259
-86.7498117681415,21.2605660225825,255
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-88.5884658933057,20.6986435324331,259
-90.7332359969525,19.3173131713949,258
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.8164802107079,21.183902321723,255
-86.8164802107079,21.183902321723,255
-90.053288,21.154678,259
-90.1332233091667,21.1338945097079,260
-90.7599036187897,19.3106464192983,258
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.053288,21.154678,259
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-86.7498117681415,21.2605660225825,255
-89.7765527085703,20.3622701890622,263
-86.8798146679183,21.1505706907024,255
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-87.5398299818796,20.8705819575087,253
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.9164837336449,20.3339375649558,261
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-88.1665159025023,21.2005658468176,254
-90.71656868154,18.9673295955544,261
-88.1665128627703,21.183899592245,254
-90.71656868154,18.9673295955544,261
-88.1665128627703,21.183899592245,254
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.3998990093699,20.8505766191894,264
-90.0315609332523,21.1655633257852,258
-90.0315609332523,21.1655633257852,258
-88.1665161405188,21.3005613808094,254
-88.1498464511192,21.6005480841936,254
-88.1498464511192,21.6005480841936,254
-88.1498464511192,21.6005480841936,254
-88.8998640980908,21.3838861068917,258
-89.7098814032325,20.4805949523708,262
-88.6498575478473,21.180565717331,258
-90.7199028434259,19.3806432507556,258
-89.359874649029,21.1505655106778,256
-90.3998990093699,20.8505766191894,264
-88.869862870313,21.1805652430949,259
-89.6165507297259,21.10056717659,256
-88.229844506703,19.9706215245037,259
-88.229844506703,19.9706215245037,259
-89.5398771782696,20.4305976101759,259
-86.9198149214737,20.8305850038142,257
-89.9698888329448,20.9305740085293,261
-88.7998604900282,20.9005779608075,260
-87.7598331788888,19.960622971633,259
-89.7765527085703,20.3622701890622,263
-86.8164802107079,21.183902321723,255
-89.5698801106306,21.3005583422925,255
-90.4998986362823,19.7906247526464,262
-88.0998395413298,19.1906580005644,258
-88.1898457765163,20.9105788112521,254
-89.7665524803637,20.3672699837931,263
-86.9831551900368,20.2672904787799,261
-86.8698130473063,20.5305986948518,261
-86.9164837336449,20.3339375649558,261
-88.5884658933057,20.6986435324331,259
-88.5831848512939,20.7339159482069,258
-86.7498117681415,21.2605660225825,255
-86.7498117681415,21.2605660225825,255
-86.7498117681415,21.2605660225825,255
-86.9164837336449,20.3339375649558,261
-90.7332359969525,19.3173131713949,258
-90.7332359969525,19.3173131713949,258
-90.7332359969525,19.3173131713949,258
-90.7299027684374,19.2606488240298,259
-86.8498139648547,21.1605703014392,255
-88.0165085060809,19.6006390725453,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5498538854775,20.6672590360164,258
-90.053288,21.154678,259
-86.8164802107079,21.183902321723,255
-86.9164837336449,20.3339375649558,261
-90.053288,21.154678,259
-88.5884658933057,20.6986435324331,259
-90.7832353630826,18.6173459390617,260
-90.8099029831826,18.6106791912578,260
-88.0165085060809,19.6006390725453,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-86.9164837336449,20.3339375649558,261
-88.5884658933057,20.6986435324331,259
-90.7332359969525,19.3173131713949,258
-86.8998137258455,20.5105995451429,261
-86.8998137258455,20.5105995451429,261
-86.8998137258455,20.5105995451429,261
-86.9164837336449,20.3339375649558,261
-90.71656868154,18.9673295955544,261
-90.71656868154,18.9673295955544,261
-90.2665600527715,18.6340093639977,260
-90.2665600527715,18.6340093639977,260
-88.1665128627703,21.183899592245,254
-88.1665128627703,21.183899592245,254
-88.1665128627703,21.183899592245,254
-88.1665128627703,21.183899592245,254
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.3998990093699,20.8505766191894,264
-90.3998990093699,20.8505766191894,264
-88.1665155456834,21.0505725664413,254
-88.1498464511192,21.6005480841936,254
-88.3598447511965,18.7606776534079,257
-89.2098693231398,20.4705965252588,260
-90.5165691937941,19.8506219448827,264
-90.0332209777444,21.1672332472885,258
-89.4198765304425,21.3205577854951,256
-90.3998990093699,20.8505766191894,264
-89.5498726308848,18.5206863750625,248
-89.5998803266272,21.1005672140172,256
-88.5398548866278,21.1805659525429,257
-87.2798227716914,20.460601061528,258
-88.179843114549,19.8906253152871,258
-88.8898626890384,20.9105773153844,261
-88.55,18.06667,251
-87.5498289876413,20.3339392880114,257
-87.4798292217492,21.170568601394,251
-87.4598263767404,20.1406153188439,259
-86.8164802107079,21.183902321723,255
-89.5698801106306,21.3005583422925,255
-89.3698738334636,20.7305843803371,260
-88.1498464034798,21.5805489698238,254
-90.2598898591709,18.6206800100532,260
-90.4998986362823,19.7906247526464,262
-90.4998986362823,19.7906247526464,262
-87.7298336643798,20.4805992332069,256
-89.7098817089453,20.6005895036681,262
-89.9832195954763,21.1005663460783,258
-90.2598898591709,18.6206800100532,260
-87.6164969780333,20.067285363071,259
-87.6198319139493,20.8705817944357,252
-87.6698321484971,20.4506007222789,256
-88.1698461735048,21.280562266163,254
-87.4398283918706,21.2305659983022,251
-88.1398414912481,19.6106383478267,258
-89.3698689953747,18.7906740147484,247
-86.9831452270538,20.2839397173533,261
-86.8598128062768,20.5305987145876,261
-86.8598128062768,20.5305987145876,261
-86.8698130473063,20.5305986948518,261
-87.0098161305983,20.4006043367642,260
-86.7498117681415,21.2605660225825,255
-86.9164837336449,20.3339375649558,261
-86.8831477484972,21.1505706841759,255
-88.5831848109323,20.7172567016257,258
-86.7498117681415,21.2605660225825,255
-86.7498117681415,21.2605660225825,255
-86.7198109322606,21.2105683163216,255
-86.9164837336449,20.3339375649558,261
-90.7332359969525,19.3173131713949,258
-86.7198109322606,21.2105683163216,255
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.053288,21.154678,259
-86.9164837336449,20.3339375649558,261
-90.8099029831826,18.6106791912578,260
-88.5498538854775,20.6672590360164,258
-87.9898380064012,19.6606363468248,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.053288,21.154678,259
-86.9164837336449,20.3339375649558,261
-86.9098153486387,21.1305715281208,255
-90.7299026635989,19.2206506927829,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.8698144261586,21.1505707102768,255
-90.7332359969525,19.3173131713949,258
-90.7332359969525,19.3173131713949,258
-86.8998137258455,20.5105995451429,261
-87.9698375728988,19.6806354623915,259
-88.1665128627703,21.183899592245,254
-90.71656868154,18.9673295955544,261
-90.71656868154,18.9673295955544,261
-88.1665128627703,21.183899592245,254
-88.1665128627703,21.183899592245,254
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.0498891781927,20.3172716179047,270
-90.3998990093699,20.8505766191894,264
-90.0315609332523,21.1655633257852,258
-88.1498464511192,21.6005480841936,254
-89.2098693231398,20.4705965252588,260
-88.51667,18.01667,251
-88.8998640980908,21.3838861068917,258
-88.8998640980908,21.3838861068917,258
-90.3998990093699,20.8505766191894,264
-90.7499013926492,18.5506821741244,259
-90.3832286946379,20.8839051563802,263
-88.8998640980908,21.3838861068917,258
-87.1198192312176,20.6005950184342,258
-88.8298612148283,20.9005778958425,260
-89.0798652248363,20.0806146310547,259
-86.8164802107079,21.183902321723,255
-90.4998986362823,19.7906247526464,262
-90.4998986362823,19.7906247526464,262
-90.4998986362823,19.7906247526464,262
-88.0998394707127,19.1606594048653,259
-87.6198319139493,20.8705817944357,252
-88.1798457965698,21.0205738853653,254
-86.8164802107079,21.183902321723,255
-86.7498117681415,21.2605660225825,255
-86.9164837336449,20.3339375649558,261
-88.5498538854775,20.6672590360164,258
-88.5715244164945,20.6705888387798,258
-90.7332359969525,19.3173131713949,258
-88.5884658933057,20.6986435324331,259
-90.7499034052983,19.3206459765081,258
-86.9831453389372,20.3339374324624,260
-86.8498139648547,21.1605703014392,255
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.7198109322606,21.2105683163216,255
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.053288,21.154678,259
-90.1332233091667,21.1338945097079,260
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.9164837336449,20.3339375649558,261
-90.8099029831826,18.6106791912578,260
-86.9398160515468,21.1205719174811,255
-88.0165085060809,19.6006390725453,259
